"Image that appears on first screen while your app is loading. Required size: 320px x 460px.","Dieses Bild wird beim Ladevorgang Ihrer App angezeigt. Benötigte Größe: 320px x 460px."
"Images","Bilder"
"In Queue","In Warteschlange"
"In Stock","Auf Lager"
"In order to resubmit your app, you need to first purchase a <a href="%s" target="_blank">%s</a> from MagentoCommerce","Um Ihre App erneut übermitteln zu können, müssen Sie zuerst einen <a href="%s" target="_blank">%s</a> bei MagentoCommerce kaufen."
"In order to submit your app, you need to first purchase a <a href="%s" target="_blank">%s</a> from MagentoCommerce","Um Ihre App übermitteln zu können, müssen Sie zuerst einen <a href="%s" target="_blank">%s</a> bei MagentoCommerce kaufen."
"Inactive Tabs","Inaktive Tabs"
"Invalid XML.","Ungültiges XML."
"Invalid current password.","Ungültiges, aktuelles Passwort."
"Invalid customer data.","Ungültige Kundendaten."
"Invalid data.","Ungültige Daten."
"Invalid email address.","Ungültige eMailadresse."
"Invalid item or wishlist.","Ungültiger Artikel oder Wunschzettel."
"Invalid login or password.","Ungültiger Benutzername oder Passwort."
"Invalid shipping method.","Ungültige Versandart."
"Issue Number","Vorgangsnummer"
"It\'s not allowed to delete submitted application.","It\'s not allowed to delete submitted application."
"Item has been added to cart.","Artikel wurde zum Warenkorb hinzugefügt."
"Item has been deleted from cart.","Artikel wurde aus dem Warenkorb entfernt."
"Item has been removed from wishlist.","Artikel wurde vom Wunschzettel entfernt."
"Items were updated. But can\'t update wishlist.","Items were updated. But can\'t update wishlist."
"Key","Code"
"Keywords","Keywords"
"Label","Bezeichnung"
"Large iTunes Icon","Großes iTunes Icon"
"Large icon that appears in the iTunes App Store. You do not need to apply a gradient or soft edges (this is done automatically by Apple). Required size: 512px x 512px.","Großes Icon im iTunes App Store. Sie müssen keinen Verlauf oder runde Ecken hinzufügen, dies erledigt Apple automatisch. Benötigte Größe: 512px x 512px."
"Last Name","Nachname"
"Loader Splash Screen","Ladebildschirm"
"Log In","Anmelden"
"Login and password are required.","Benutzername und Passwort notwendig."
"Logo in Header","Logo im Header"
"Logout complete.","Logout erfolgreich."
"MEP is PayPal`s native checkout experience for the iPhone. You can choose to use MEP alongside standard checkout, or use it as your only checkout method for Magento mobile. PayPal MEP requires a <a href="%s">PayPal business account</a>","MEP ist PayPals nativer Bezahlvorgang für das iPhone. Sie können MEP neben dem normalen Bezahlvorgang nutzen oder Sie nutzen MEP als Ihre alleinige Bezahlart für Magento mobile. PayPal MEP benötigt einen <a href="%s">PayPal Geschäftsaccount</a>"
"Mailbox title","Postfachtitel"
"Main Tabs","Haupt-Tabs"
"Make Inactive","Deaktivieren"
"Make this app available in the following territories","App in folgenden Ländern verfügbar machen"
"Manage Apps","Apps verwalten"
"Manage Mobile App","Mobile App verwalten"
"Maximum length is 140","Maximale Länge ist 140"
"Maximum length is 255","Maximale Länge ist 255"
"Merchant Label","Händlerbezeichnung"
"Message Queue","Nachrichten Warteschlange"
"Message Settings","Nachrichten Einstellungen"
"Message Templates","Nachrichten Vorlagen"
"Message Title","Nachrichtentitel"
"Message Type","Nachrichtentyp"
"Message can not be edited when it\'s status NOT is "IN QUEUE".","Message can not be edited when it\'s status NOT is "IN QUEUE"."
"Message content","Inhalt"
"Message title","Titel"
"Messages cannot be sent more than %d times in an hour.","Nachrichten können nicht öfter als %d mal pro Stunde gesendet werden."
"Mobile","Mobile"
"More","Mehr"
"More Info","Weitere Informationen"
"More Tabs","Weitere Tabs"
"Name on Card","Karteninhaber"
"Name that appears beneath your app when users install it to their device. We recommend choosing a name that is 10-12 characters and that your customers will recognize.","Name der unter der App erscheint. Wir empfehlen einen Namen mit 10-12 Zeichen, den Ihre Kunden schnell erkennen können."
"New AirMail Message","Neue AirMail Nachricht"
"New AirMail Message Queue","Neue AirMail Nachrichtenwarteschlange"
"New App","Neue App"
"New Password","Neues Passwort"
"New Template","Neue Vorlage"
"No items were specifed to update.","Keine Artikel zur Aktualisierung angegeben."
"No items were updated.","Keine Artikel aktualisiert."
"No product selected.","Keine Artikel ausgewählt."
"No such file "%s".","Datei "%s" nicht gefunden."
"Not Submitted","Nicht übermittelt"
"One or more keywords that describe your app. Keywords are matched to users` searches in the App Store and help return accurate search results. Separate multiple keywords with commas. 100 chars is maximum.","Ein oder mehrere Keywords, die Ihre App beschreiben. Keywords werden bei Suchen im App Store gefunden und helfen dabei, verlässliche Suchergebnisse zu liefern. Trennen Sie mehrere Keywords mit einem Komma. Maximal 100 Zeichen."
"Onepage checkout is disabled.","Einseitiger Bezahlvorgang deaktiviert."
"Only free apps are allowed in this version.","In dieser Version sind lediglich kostenfreie Apps erlaubt."
"Options menu items","Optionen Menüpunkte"
"POST data is not valid.","POST-Daten sind ungültig."
"Pages","Seiten"
"Password","Passwort"
"Password fields cannot be empty.","Passwortfeld darf nicht leer sein."
"PayPal Mobile Embedded Payment (MEP)","PayPal Mobile Embedded Payment (MEP)"
"Payment Method has been set.","Zahlart wurde eingerichtet."
"Payment Methods","Zahlarten"
"Payment method was successfully set.","Zahlart wurde erfolgreich eingerichtet."
"Paypal Merchant Account Email.","Paypal Händleraccount eMailadresse."
"Paypal Merchant Account Username.","Paypal Händleraccount Benutzer."
"Please Select Application","Bitte Anwendung auswählen"
"Please Select Device Type","Bitte Gerät auswählen"
"Please agree to all the terms and conditions before placing the order.","Bitte lesen und akzeptieren Sie alle AGB, bevor Sie Ihre Bestellung aufgeben."
"Please enter "App Title".","Bitte geben Sie einen "App Titel" an."
"Please enter issue number or start date for switch/solo card type.","Bitte geben Sie eine Vorgangsnummer oder ein Startdatum switch/solo Karten an."
"Please enter the Activation Key.","Bitte geben Sie den Activation Key ein."
"Please enter the Copyright.","Bitte geben Sie das Urheberrecht an."
"Please enter the Price.","Bitte geben Sie einen Preis ein."
"Please enter the Resubmission Key.","Bitte geben Sie den Resubmission Key ein."
"Please enter the Title.","Bitte geben Sie einen Titel ein."
"Please make sure your passwords match.","Bitte stellen Sie sicher, dass die beiden Passworte identisch sind."
"Please select at least one country.","Bitte wählen mindestens ein Land aus."
"Please upload  an image for "App Background (landscape mode)" field from Design Tab.","Bitte laden Sie ein Bild für "App Hintergrund (Quer)" im Design Tab hoch."
"Please upload  an image for "App Background (portrait mode)" field from Design Tab.","Bitte laden Sie ein Bild für "App Hintergrund (Hoch)" im Design Tab hoch."
"Please upload  an image for "App Background" field from Design Tab.","Bitte laden Sie ein Bild für "App Hintergrund" im Design Tab hoch."
"Please upload  an image for "Banner on Home Screen" field from Design Tab.","Bitte laden Sie ein Bild für "Banner Home-Bildschrim" im Design Tab hoch."
"Please upload  an image for "Logo in Header" field from Design Tab.","Bitte laden Sie ein Bild für "Logo im Header" im Design Tab hoch."
"Preset Theme","Farbvorlagen"
"Preview","Vorschau"
"Price","Preis"
"Price Font Color","Preis Farbe"
"Primary Color","Hauptfarbe"
"Primary Font Color","Hauptschriftfarbe"
"Problem changing or sending password.","Problem beim Ändern oder Versenden des Passworts."
"Product Name3 ","Artikel Name "
"Product Name3 1","Artikel Name 1"
"Product Name3 2","Artikel Name 2"
"Product is unavailable.","Artikel ist nicht verfügbar."
"Product was not specified.","Artikel wurde nicht angegeben."
"Product(s) currently out of stock.","Artikel ist derzeit nicht auf Lager."
"Purchase Order Number","Auftragsnummer"
"Push Notification","Push Benachrichtigung"
"Push Title","Push Titel"
"Push message","Push Nachricht"
"Push title","Push Titel"
"Queue Date","Warteschlangendatum"
"Queue Message","Warteschlangennachricht"
"Queue does not exist.","Warteschlange existiert nicht."
"Quote instance is required.","Angebot-Instanz notwendig."
"Recommended size 1024px x 704px. Note: Image size affects the performance of your app.","Empfohlene Größe 1024px x 704px. Hinweis: Bildgrößen können die Geschwindigkeit Ihrer App beeinflussen."
"Recommended size 320px x 230px. Note: Image size affects the performance of your app. Keep your image size below 50 KB for optimal performance.","Empfohlene Größe 320px x 230px. Hinweis: Bildgrößen können die Geschwindigkeit Ihrer App beeinflussen. Keep your image size below 50 KB for optimal performance."
"Recommended size 320px x 258px. Note: Image size affects the performance of your app. Keep your image size below 50 KB for optimal performance.","Empfohlene Größe 320px x 258px. Hinweis: Bildgrößen können die Geschwindigkeit Ihrer App beeinflussen. Keep your image size below 50 KB for optimal performance."
"Recommended size 320px x 367px. Note: Image size affects the performance of your app. Keep your image size below 75 KB for optimal performance.","Empfohlene Größe 320px x 367px. Hinweis: Bildgrößen können die Geschwindigkeit Ihrer App beeinflussen. Keep your image size below 75 KB for optimal performance."
"Recommended size 320px x 410px. Note: Image size affects the performance of your app. Keep your image size below 75 KB for optimal performance.","Empfohlene Größe 320px x 410px. Hinweis: Bildgrößen können die Geschwindigkeit Ihrer App beeinflussen. Keep your image size below 75 KB for optimal performance."
"Recommended size 35px x 35px.","Empfohlene Größe 35px x 35px."
"Recommended size 480px x 250px. Note: Image size affects the performance of your app. Keep your image size below 75 KB for optimal performance.","Empfohlene Größe 480px x 250px. Hinweis: Bildgrößen können die Geschwindigkeit Ihrer App beeinflussen. Keep your image size below 75 KB for optimal performance."
"Recommended size 768px x 294px. Note: Image size affects the performance of your app.","Empfohlene Größe 768px x 294px. Hinweis: Bildgrößen können die Geschwindigkeit Ihrer App beeinflussen."
"Recommended size 768px x 960px. Note: Image size affects the performance of your app.","Empfohlene Größe 768px x 960px. Hinweis: Bildgrößen können die Geschwindigkeit Ihrer App beeinflussen."
"Regular and confirmation passwords must be equal","Standard- und Bestätigungspasswort müssen übereinstimmen"
"Related Product Background Color","Verknüpftes Produkt Hintergrundfarbe"
"Reset","Zurücksetzen"
"Reset Successful","Erfolgreich zurückgesetzt"
"Resubmission Key","Resubmission Key"
"Resubmit","Erneut Übermitteln"
"Resubmit App","App erneut übermitteln"
"Resubmit Application","App erneut übermitteln"
"SORT BY:","Sortieren nach:"
"Save","Speichern"
"Save Theme","Vorlage speichern"
"Save and Continue Edit","Speichern und weiter bearbeiten"
"Save and Submit App","Speichern und App übermitteln"
"Save in address book","Im Adressbuch speichern"
"Screens:","Bilschirme:"
"Scroll Background Color","Scroll Hintergrundfarbe"
"Search","Suche"
"Secondary Color","Zusatzfarbe"
"Secondary Font Color","Zusatzschriftfarbe"
"Select Template","Vorlage wählen"
"Selected product is unavailable.","Ausgewählter Artikel ist nicht verfügbar."
"Settings","Einstellungen"
"Shipping address has been set.","Versandadresse wurde gespeichert."
"Shipping method has been set.","Versandart wurde gespeichert."
"Shop","Shop"
"Shopping cart is empty.","Warenkorb ist leer."
"Sky Blue","Sky Blue"
"Some emails were not sent.","Einige eMails konnten nicht gesendet werden."
"Sorry, no payment options are available for this order at this time.","Für diese Bestellung stehen aktuell keine Zahlarten zur Verfügung."
"Sorry, no quotes are available for this order at this time.","Für diese Bestellung stehen aktuell keine Angebote zur Verfügung."
"Specified address does not exist.","Die angegebene Adresse existiert nicht."
"Specified invalid app code.","Ungültiger App Code angegeben."
"Specified invalid data.","Ungültige Daten angegeben."
"Specified item does not exist in wishlist.","Angegebener Artikel existiert nicht auf dem Wunschzettel."
"Standard Checkout","Standard Bezahlvorgang"
"Standard Checkout uses the checkout methods provided by Magento. Only inline payment methods are supported. (e.g PayPal Direct,  Authorize.Net, etc.)","Standard Bezahlvorgang nutzt die von Magento bereitgestellten Zahlarten. Es werden ausschließlich Inline-Zahlarten unterstützt (z. B. PayPal Direct,  Authorize.Net, etc.)"
"Start Date","Start"
"Start Date - Month","Start - Monat"
"Start Date - Year","Start - Jahr"
"State/Province","Bundesland"
"Status","Status"
"Store View","StoreView"
"Store logo that is displayed on copyright page of app. Preferred size: 100px x 100px.","Store Logo, das auf der Urheber-Seite angezeigt wird. Empfohlene Größe: 100px x 100px."
"Store logo that will be displayed on copyright page of application ","Store Logo, das auf der Urheber-Seite angezeigt wird "
"Street Address","Straße"
"Street Address 2","Straße 2. Zeile"
"Submission","Übermittlung"
"Submission Fields","Felder für Übermittlung"
"Submission History","Übertragungsprotokoll"
"Submit","Senden"
"Submit App","App übermitteln"
"Submit App "%s"","App "%s" übermitteln"
"Submit App failure. %s","Fehler beim Übermitteln der App. %s"
"Submit App failure. Invalid activation key provided","Fehler beim Übermitteln der App. Ungültiger Activation Key."
"Submit Application","App übermitteln"
"Submitted","Übermittelt"
"Subtotal (Excl. Tax)","Zwischensumme (zzg. Steuern)"
"Subtotal (Incl. Tax)","Zwischensumme (inkl. Steuern)"
"T-Shirts","T-Shirts"
"Tabs","Tabs"
"Telephone","Telefon"
"Tell a Friend","Einem Freund weiterempfehlen"
"Tell a Friend is disabled.","Weiterempfehlung an Freunde ist deaktivert."
"Tell a Friend link has been sent.","Weiterempfehlung an einen Freund wurde gesendet."
"Template","Vorlage"
"Template Content","Vorlageninhalt"
"Template Name","Vorlagenname"
"Template creation is allowed only for applications which have device type iPhone, but this kind of applications has not been found.","Vorlagenerstellung ist nur für iPhone-Apps möglich. Es ist jedoch bis jetzt keine iPhone App erstellt worden."
"Template does not exist.","Vorlage existiert nicht."
"Template for new AirMail Message does not exist.","Vorlage für neue AirMail Nachricht existiert nicht."
"Template has been deleted.","Vorlage wurde gelöscht."
"Thank you for registering!","Vielen Dank für Ihre Registrierung!"
"Thank you for your purchase! ","Vielen Dank für Ihre Bestellung! "
"The Mailbox title will be shown in the More Info tab. To understand more about the title, please <a target="_blank" href="http://www.magentocommerce.com/img/product/mobile/helpers/mail_box_title.png">click here</a>","Der Mailbox-Titel wird unter dem Tab "Mehr" angezeigt. Wenn Sie mehr über den Titel erfahren möchten, <a target="_blank" href="http://www.magentocommerce.com/img/product/mobile/helpers/mail_box_title.png">klicken Sie bitte hier</a>"
"Theme has been saved.","Vorlage wurde gespeichert."
"Theme name is not set.","Vorlagenname wurde nicht gespeichert."
"There were some problems with the data.","Mit diesen Daten gab es leider Probleme."
"This email address was not found in our records.","Diese eMailadresse wurde in Ihren Einträgen leider nicht gefunden."
"This icon will be  used for users’ devices in case if different than AppSore icon needed. ","Diese Icon wird dann für Ihre App benutzt, wenn ein anderes als das AppStore Icon verwendet werden muss. "
"This is the description that will appear in the iTunes marketplace. ","Diese Beschreibung wird im iTunes Store erscheinen. "
"This is the name that will appear beneath your app when users install it to their device.  .  We recommend choosing a name that is 10-12 characters in length, and that your customers will recognize.","Dies ist der gleiche Name, der unter Ihrer App erscheint, nachdem Benutzer die App installiert haben. Wir empfehlen einen Namen mit 10-12 Zeichen, den Ihre Kunden schnell erkennen können."
"This will appear in the info section of your App (example:  Copyright 2010 – Your Company, Inc.)","Dieser Text wird im Infobereich Ihrer App erscheinen (z. B.:  Copyright 2011 – Ihr Firmenname)"
"Title","Titel"
"Title bar","Titelzeile"
"To activate PayPal MEP payment method activate Express checkout first. ","Um PayPal MEP Zahlungen zu aktivieren, aktivieren Sie bitte zuerst den Expressbezahlvorgang. "
"Total incl. Tax: %1$s","Gesamt inkl. Steuern: %1$s"
"Unable to cancel queue.","Warteschlange konnte nicht storniert werden."
"Unable to collect cart totals.","Fehler beim Berechnen der Zwischen- und Gesamtsummen."
"Unable to delete queue.","Warteschlange konnte nicht gelöscht werden."
"Unable to find an app to delete.","Keine App zum Löschen gefunden."
"Unable to find template to delete.","Keine Vorlage zum Löschen gefunden."
"Unable to get shipping methods list.","Keine Versandarten gefunden."
"Unable to initialize MEP Checkout.","MEP Bezahlvorgang konnte nicht gestartet werden."
"Unable to load application form.","App Formular konnte nicht geladen werden."
"Unable to load product info.","Artikelinformationen konnten nicht geladen werden."
"Unable to place the order.","Bestellung konnte nicht ausgelöst werden."
"Unable to process preview.","Vorschau konnte nicht vorbereitet werden."
"Unable to save app.","App konnte nicht gespeichert werden."
"Unable to save message.","Nachricht konnte nicht gespeichert werden."
"Unable to save shipping address.","Versandadresse konnte nicht gespeichert werden."
"Unable to save shipping method.","Versandart konnte nicht gespeichert werden."
"Unable to save template.","Vorlage konnte nicht gespeichert werden."
